7057620,female,46,62,196,274,338,626,676,924,1104,1192,1400,1497
45300226,female,46,245,251,411,978,1411
54389116,female,37,62,196,233,262,271,430,481,924
55563706,female,46,196,249,274,342,537,1204
59475586,female,27,62,196,274,342,481,547,584,677,751,1104,1252,1398
60892771,female,327,342,464
64580610,female,932
75560791,female,933,979
76186065,female,46,62,251,274,342,453,481,543,594,751,824,873,1018,1104,1252,1497
83822986,female,46,196,327,342,464,481,543,754,1104,1192
86246475,female,342,1252
125412960,female,3,46,47,62,230,251,274,391,564,857,873,1029,1069
127002435,female,251,342
128219491,female,196,342
129199620,female,249,1199
138853636,female,62,342,740,918
141865665,female,62,342,584,798,933,963,1110,1365
145434645,female,46,249,481,578,924,1104
146043946,female,27,251,481,873,1095,1310
147141690,female,37,62,233,727,824
150335761,female,62,67,196,248,251,271,274,519,751,1095
151311855,female,10,17,196,249,342,481,873,1104
164165011,female,46,47,62,249,338,342,481,626,811,932,976,978,1104,1416,1439
164972625,female,46,933
171232861,female,46,249
182200005,female,843
187686825,female,18,62,67,196,342,376,481,491
223659375,female,248,342,764,843,918
270704595,female,249,481,918,1104
277635571,female,18,24,46,62,68,93,196,274,328,342,584,655,698,751,849,1108,1192
285134596,female,46,342
294755025,female,46,249,1102
296896110,female,46,62,105,196,245,292,338,342,543,658,659,664,727,730,748,798,859
299424135,female,18,26,46,47,62,65,196,233,249,251,262,271,274,306,327,342,410,451,464,475,543,584,653,708,748,751,764,822,824,828,873,893,933,1166,1252,1263,1267,1310,1400,1427,1455
310578630,female,27,292,342,727,873,918
319798140,female,26,196,584
331024441,female,798,933,979
341027026,female,46,342,378,677,862,978,1095,1104,1192,1427
341751600,female,46,100,225,245,248,342,411,543,584,1066
361151520,female,584
367330936,female,46,47,62,196,233,249,271,342,388,430,451,481,542,584,751,918,924,963,976,1104,1281
381300451,female,18,62,67,245,274,342,378,584,698,730,760,957,978,1104,1400
386395681,female,18,46,47,62,67,93,196,230,245,248,251,264,274,327,342,481,555,561,564,584,664,727,730,754,798,811,852,857,918,924,932,1104,1139,1166,1252,1365
394398450,female,196,342,751
397162981,female,46,249
401252506,female,46,1104
415546651,female,62,342,409,875
418481535,female,481,1104
424505731,female,18,26,62,68,196,342,1433,1443
425444521,female,62,584,824
443438895,female,46,481,933,1104
465738405,female,18,46,62,249,481,584,859,1104
489633991,female,46,47,225,245,249,251,274,338,342,481,543,664,727,748,1104
497010721,female,481,924,1046,1052,1104
500663640,female,4,38,62,196,322,342,547,609
525264870,female,27,46,47,62,213,230,249,409,481,543,584,764,798,824,873,932,933,957,1139,1192,1280,1346,1416
530185231,female,27,46,47,62,230,251,274,342,481,584,822,873,918,924,933,1104
542109031,female,27,46,62,142,196,251,274,342,561,584,751,811,873,918,976,1095,1139,1141,1400
544598356,female,18
548498056,female,27,46,62,101,196,274,430,508,561,859,873,875,924,971,1346
559380301,female,18,46,62,93,196,251,271,327,342,376,464,547,561,751,918
559835611,female,46,230,231,274,342,481,849,918,924,1104,1220,1281
573329656,female,10,18,46,62,136,142,230,249,342,376,476,543,599,811,918,933,1069,1104,1252,1281,1319,1332,1497
576537076,female,46,47,62,142,196,245,249,251,257,274,363,584,751,873,1400
581258161,female,62,244,342,751,918
587275125,female,18,46,62,251,274,342,543,584,727,751,824,1064,1104,1252
587661721,female,46,62,67,196,338,342,481,873,1281,1497
591540135,female,62,873,971
606242700,female,46,62,274,342,543,859
608356005,female,46,62,67,247
623778285,female,1,18,33,46,62,196,240,247,256,342,376,481,543,546,547,560,584,709,727,878,885,933,964,999,1004,1095,1104,1116,1281
625746166,female,27,245,338,543,727,873,924,968,1280,1310
643299136,female,918,1110
644709195,female,46,67,245,251,327,338,342,543,664,727,1335,1398,1439
652094146,female,46,62,93,99,196,249,251,274,376,476,481,504,933,969,1048,1049,1192,1216,1330,1332
655959301,female,274,481,748
656581381,female,249,342,445,584,1087,1199
657039270,female,18,46,62,67,93,196,225,245,249,274,338,342,409,543,555,560,564,584,664,727,730,748,751,798,857,918,924,932,957,963,979,1166,1198,1497,1503
679837740,female,46,67,68,274,342,378,481,1104,1335
681567271,female,26,46,249,481,543,924,1052,1104,1199
697086856,female,26,46,62,196,409,481,561,751,848,873,933,1104,1310
713726295,female,18,264,342,409
720913741,female,62,93,584,852,918
734115376,female,27,37,46,62,105,245,292,330,338,342,543,664,727,730,747,748,873,932,933,1497
748190596,female,18,46,62,225,245,251,274,292,327,338,342,464,481,543,594,727,748,751,824,963,1104
751704136,female,46,62,66,163,196,230,245,251,274,342,378,584,622,640,730,751,752,1400,1497
756843676,female,18,26,62,208,341,342,409,561,584,664,751,873
759654211,female,196,245,342,410,798,932,963,976,1052
766023136,female,18,27,46,47,62,129,196,249,251,264,274,409,459,537,584,824,873,924,1069,1102,1104,1497
776517811,female,328,584
796900021,female,46,57,251,342,584,828,918,957,1166
797068141,female,824,933
801508276,female,46,245,417,543
805027875,female,62,918,1173
820922476,female,37,62,196,233,271,542,1476
825393180,female,62,196,561,637,1504
826550310,female,17,37,62,223,233,245,251,342,543,727,1310
829765905,female,46,62,245,249,264,584,616,782,1046,1047,1052,1433
834334396,female,481,543,664,932,933,968,1104,1427
839043691,female,47,245,251,338,342,664,727,748,924,933,1046,1104
842002006,female,46,62,196,274,327,342,464,600,873,918,963
844398000,female,27,46,62,196,378,584,677,873,1104
853310145,female,342,411,770,798,1005,1083
858395596,female,18,62,196,342,1252
861992130,female,27,46,47,62,93,196,251,264,342,530,537,751,811,848,873,1027,1087,1104,1310,1332,1346,1497
862975381,female,18,27,46,62,196,245,251,274,342,568,613,651,730,751,873,1192
887139825,female,27,46,62,196,245,248,249,274,327,342,464,481,543,594,728,764,843,857,863,932,933,963,1046,1048,1052,1192,1416
887908711,female,62,481,924,932,933,1104
897286306,female,27,46,62,67,68,196,251,256,271,342,388,430,481,584,730,824,873,924,932,1104,1252
907175325,female,26,27,47,62,248,251,274,481,873,933,962,1104,1346,1359
920402895,female,46,249,342,481,1104
920722246,female,196,327,342,464,481,734,1104,1497
927067741,female,18,29,37,46,62,67,196,256,342,519,543,756,908,1443
928441201,female,734
931776961,female,249,475,481,798,918,1104
936800445,female,62,342,481,859,1104,1110,1149,1281
937180245,female,933,968
