0,domain_bin_female,1.6016613924050633
1,dom3_female,1.3822557222125889
2,fulltime_female,1.3702171283716615
3,domain_int_female,1.3141837065887698
4,uvd_bin_female,1.2012460443037976
5,uvd_bin_none,1.0348754434923533
6,url_int_bin_none,1.0214851114328036
7,dom3_none,1.0179302928959792
8,fulltime_none,1.0116230279363814
9,domain_bin_none,1.004556152150158
