751704136,unknown,female,465,10,20,10,1.0,www.trendsales.dk,ams1.ib.adnxs.com,afe2.specificclick.net
756843676,35,female,287,5,10,5,1.0,googleads.g.doubleclick.net,sporten.tv2.dk,view.atdmt.com
759654211,45,female,39,0,10,10,5.5,www.altfordamerne.dk,www.dk-kogebogen.dk,d5p.de17a.com
766023136,55,female,541,65,20,65,1.0,www.bt.dk,ekstrabladet.dk,jyllands-posten.dk
796900021,25,female,231,5,10,5,1.0,www.min-mave.dk,politiken.dk,ekstrabladet.dk
801508276,25,female,50,5,5,10,2.0,kendte.dk,afe2.specificclick.net,e2.emediate.se
805027875,35,female,242,5,5,0,0.5,www.dba.dk,www.mobilescandinavia.dk,ams1.ib.adnxs.com
820922476,55,female,512,10,5,5,0.5,dk.msn.com,ams1.ib.adnxs.com,exch-eu.atdmt.com
829765905,55,female,299,10,10,10,1.0,politiken.dk,ams1.ib.adnxs.com,e2.emediate.se
834334396,unknown,female,288,5,10,5,0.5,www.dmi.dk,map.krak.dk,www.fdm.dk
839043691,55,female,530,5,10,0,0.5,www.krak.dk,www.dmi.dk,go.tv2.dk
842002006,45,female,533,5,10,5,0.5,afe2.specificclick.net,www.dba.dk,facebook.com
853310145,55,female,277,5,5,0,0.5,kalender.idenyt.net,www.altfordamerne.dk,googleads.g.doubleclick.net
858395596,35,female,522,0,5,0,0.0,ams1.ib.adnxs.com,www.pricerunner.dk,ad.doubleclick.net
862975381,15,female,535,15,15,10,1.0,ox-social.bidsystem.com,tvtid.tv2.dk,ams1.ib.adnxs.com
887139825,55,female,517,5,25,5,1.5,www.dk-kogebogen.dk,facebook.com,e2.emediate.se
887908711,25,female,358,10,5,5,0.5,map.krak.dk,www.dk-kogebogen.dk,www.krak.dk
897286306,55,female,535,10,20,10,1.0,googleads.g.doubleclick.net,afe2.specificclick.net,www.dk-kogebogen.dk
907175325,55,female,385,55,15,50,1.0,www.bt.dk,ekstrabladet.dk,www.krak.dk
920402895,55,female,140,5,5,5,1.0,map.krak.dk,googleads.g.doubleclick.net,www.krak.dk
920722246,55,female,501,5,10,0,0.5,www.krak.dk,fynskemedieradmin.adservinginternational.com,m.adnxs.com
927067741,unknown,female,518,45,15,30,0.5,www.da-ads.com,adcast.deviantart.com,d5p.de17a.com
931776961,15,female,392,5,5,0,0.5,magazine.trendsales.dk,www.dba.dk,www.altfordamerne.dk
936800445,55,female,461,5,10,5,0.5,googleads.g.doubleclick.net,www.boliga.dk,map.krak.dk
940612111,15,female,342,0,5,0,0.5,tv2.dk,www.bt.dk,e2.emediate.se
950768401,55,female,254,5,15,5,1.0,www.trendsales.dk,b.jads.dk,facebook.com
965215726,25,female,535,20,15,10,0.5,d5p.de17a.com,googleads.g.doubleclick.net,ams1.ib.adnxs.com
987201856,55,female,263,5,5,0,0.5,www.dmi.dk,vejret.dk.msn.com,afe2.specificclick.net
999976876,55,female,431,5,10,5,0.5,www.kino.dk,www.rejseplanen.dk,afe2.specificclick.net
1007337931,25,female,191,5,5,0,0.5,tv2.dk,nyhederne.tv2.dk,afe2.specificclick.net
1039820881,45,female,429,15,5,5,0.5,www.euroinvestor.dk,googleads.g.doubleclick.net,afe2.specificclick.net
1048955281,35,female,502,10,15,10,1.0,dkira.com,eas8.emediate.eu,view.atdmt.com
1057651936,45,female,139,10,5,5,1.0,www.krak.dk,googleads.g.doubleclick.net,bankinfo.dk
1067550645,35,female,116,5,10,5,1.5,www.krak.dk,www.rejseplanen.dk,map.krak.dk
1078109295,15,female,495,10,5,5,0.5,ad-emea.doubleclick.net,ad.doubleclick.net,googleads.g.doubleclick.net
1083747646,35,female,262,10,5,5,0.5,afe2.specificclick.net,www.gratisspil.dk,view.atdmt.com
1101540571,45,female,532,20,25,25,1.0,nyhederne.tv2.dk,tv2.dk,googleads.g.doubleclick.net
1109940915,35,female,46,5,5,20,3.0,googleads.g.doubleclick.net,ams1.ib.adnxs.com,frk.gamib.net
1118871015,25,female,405,5,10,5,0.5,m.adnxs.com,fynskemedieradmin.adservinginternational.com,ad.doubleclick.net
1119498811,45,female,494,5,5,0,0.0,map.krak.dk,dindebat.dk,politiken.dk
1123377601,45,female,435,30,10,15,0.5,www.bt.dk,ekstrabladet.dk,map.krak.dk
1124814826,35,female,492,20,30,30,1.5,sporten.tv2.dk,tv2.dk,www.bt.dk
1128924316,unknown,female,460,10,15,10,1.0,www.dk-kogebogen.dk,afe2.specificclick.net,www.viunge.dk
1130031586,35,female,528,35,10,15,0.5,www.bt.dk,afe2.specificclick.net,nm.adservinginternational.com
1132690246,55,female,363,5,5,0,0.5,www.degulesider.dk,www.dmi.dk,www.doodle.com
1155183346,55,female,534,10,40,20,2.0,www.altfordamerne.dk,www.pricerunner.dk,www.familiejournal.dk
1166607525,unknown,female,214,10,5,5,0.5,www.viunge.dk,googleads.g.doubleclick.net,ad.doubleclick.net
1171196086,25,female,468,5,10,0,0.5,ekstrabladet.dk,googleads.g.doubleclick.net,www.dk-kogebogen.dk
1175528596,55,female,516,5,10,5,0.5,www.aok.dk,nyhederne.tv2.dk,bornibyen.dk
1176441316,35,female,274,10,20,15,2.0,ekstrabladet.dk,ams1.ib.adnxs.com,tv2.dk
1211820885,55,female,380,10,15,10,1.0,www.bt.dk,www.b.dk,nyhederne.tv2.dk
1214742991,55,female,486,10,15,5,0.5,www.dk-kogebogen.dk,www.trendsales.dk,ams1.ib.adnxs.com
1225518946,55,female,542,15,15,10,0.5,www.bt.dk,www.trendsales.dk,www.rejseliv.dk
1226808195,35,female,168,10,5,5,0.5,www.dmi.dk,ekstrabladet.dk,politiken.dk
1236734805,15,female,537,25,20,20,1.0,politiken.dk,www.aok.dk,www.dba.dk
1246126006,35,female,94,5,5,5,1.5,www.seoghoer.dk,ekstrabladet.dk,tvtid.tv2.dk
1256693415,35,female,362,5,5,0,0.0,map.krak.dk,www.kino.dk,www.krak.dk
1257232081,25,female,453,30,20,30,1.0,eas8.emediate.eu,tv2.dk,afe2.specificclick.net
1264975785,45,female,346,20,20,30,1.5,ekstrabladet.dk,www.bilbasen.dk,optimized-by.rubiconproject.com
1265017201,15,female,467,15,15,10,0.5,www.bt.dk,politiken.dk,ekstrabladet.dk
1267250176,25,female,529,45,10,15,0.5,www.dk-kogebogen.dk,www.tvguide.dk,eas8.emediate.eu
1302889365,35,female,366,10,15,10,1.0,www.dmi.dk,map.krak.dk,www.krak.dk
1304936895,55,female,498,15,15,10,0.5,ad.doubleclick.net,www.jubii.dk,fynskemedieradmin.adservinginternational.com
1318275751,45,female,528,30,35,50,1.5,www.bt.dk,ekstrabladet.dk,www.dk-kogebogen.dk
1319301975,35,female,500,30,25,35,1.0,ekstrabladet.dk,www.bt.dk,eas8.emediate.eu
1322873056,25,female,437,10,10,5,0.5,ekstrabladet.dk,gaffa.dk,i.vemba.com
1350461836,55,female,489,10,10,5,0.5,www.dmi.dk,www.nasdaqomxnordic.com,googleads.g.doubleclick.net
1353350565,35,female,263,0,5,0,0.5,www.dmi.dk,googleads.g.doubleclick.net,anet.tradedoubler.com
1364629636,45,female,387,10,10,5,0.5,www.bt.dk,www.netdoktor.dk,ekstrabladet.dk
1370683515,45,female,529,15,30,25,1.5,tv2.dk,www.bt.dk,jyllands-posten.dk
1370946271,45,female,532,45,25,45,1.0,ekstrabladet.dk,eas8.emediate.eu,tv2.dk
1375226221,55,female,509,25,15,20,1.0,ekstrabladet.dk,www.elle.dk,afe2.specificclick.net
1389606345,unknown,female,337,0,5,0,0.0,ams1.ib.adnxs.com,exch-eu.atdmt.com,hp.dk.msn.com
1405372876,55,female,383,5,10,0,0.5,map.krak.dk,kort.degulesider.dk,www.krak.dk
1415252611,35,female,435,5,5,0,0.5,www.dmi.dk,googleads.g.doubleclick.net,www.altfordamerne.dk
1421654251,55,female,536,15,10,5,0.5,www.udeoghjemme.dk,www.bt.dk,googleads.g.doubleclick.net
1448772735,45,female,205,5,15,10,1.5,tv2.dk,sporten.tv2.dk,www.sporten.dk
1465028206,25,female,500,5,15,0,1.0,tv2.dk,e2.emediate.se,www.kino.dk
1466874766,45,female,234,10,15,15,1.5,ams1.ib.adnxs.com,d5p.de17a.com,dk.gmads.net
1467704011,25,female,516,15,20,15,1.0,www.trendsales.dk,ekstrabladet.dk,ams1.ib.adnxs.com
