1.000000000000000000e+00,9.983114980642742164e-01,9.974231505446615742e-01,9.948123054861929271e-01,9.913065458227586779e-01,9.853794115457310543e-01,9.705007161709005015e-01,9.454694605898286142e-01,8.915153225608936083e-01,7.772489731296341464e-01,5.409988464093733462e-01,5.409988464093733462e-01,5.058478479529304739e-01,4.606172604983932439e-01,4.121368822392226794e-01,3.654892095584268974e-01,3.197337502876526627e-01,2.604227527184233559e-01,2.200657893168949941e-01,1.909718918391945797e-01,1.672509009099249766e-01,1.458001002600560481e-01,1.458001002600560481e-01,1.271911698174115479e-01,1.120023092570494316e-01,9.888812448700703972e-02,8.599051741499132151e-02,7.692820208037338958e-02,6.706939816558463163e-02,5.866859212760282272e-02,5.270462144385858194e-02,4.759129637731052825e-02,4.179819961416271490e-02,4.179819961416271490e-02,1.342212779287852223e-02,5.031692188032023047e-03,1.703543643118156023e-03,8.711907962299789620e-04,4.666484270032906991e-04,1.096487936831729129e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.997081942125765064e-01,9.997081942125765064e-01,9.991170013077376177e-01,9.985714450565781330e-01,9.978967796976488946e-01,9.951170018050253807e-01,9.870707557429352352e-01,9.567291250240316236e-01,8.580859872400170563e-01,8.580859872400170563e-01,8.308586497893124534e-01,8.004502824382566661e-01,7.724245674527440153e-01,7.341868305994972976e-01,6.890956973253634654e-01,6.383418588568778862e-01,5.984819575368753863e-01,5.689487335787186684e-01,5.367571713468389794e-01,5.002822172492241704e-01,5.002822172492241704e-01,4.695864638892337517e-01,4.421122808861531195e-01,4.177510819030200717e-01,3.935441940252313864e-01,3.739133858435468860e-01,3.484876041376441247e-01,3.240122872822477906e-01,3.091569813604218009e-01,2.884726092581058055e-01,2.717174681239508671e-01,2.717174681239508671e-01,1.492495588025783138e-01,8.378233759668529679e-02,4.318099651347883511e-02,2.144576472297391595e-02,1.099752737744745176e-02,5.079525365842143571e-03,2.900197253908358072e-03,1.826959461428492165e-03,1.127897703080813288e-03,0.000000000000000000e+00
4.007109140015204796e-01,4.011162872698892379e-01,4.012597518397275631e-01,4.018878450801525726e-01,4.025943085413976053e-01,4.039017343528646942e-01,4.074090195418884619e-01,4.130604960068721132e-01,4.253942858703295693e-01,4.514741355425295199e-01,5.148257027498158722e-01,5.148257027498158722e-01,5.235256767450138238e-01,5.375638190716771625e-01,5.563679793318818678e-01,5.734669767890364644e-01,5.905436021991660178e-01,6.211116377545244926e-01,6.452729065366999972e-01,6.660793985181745480e-01,6.822633650672040861e-01,6.966970007973839474e-01,6.966970007973839474e-01,7.121774614742425458e-01,7.259152644008589617e-01,7.392018043404053884e-01,7.539493751209328520e-01,7.649179582779197517e-01,7.766403248214490684e-01,7.873138111765147773e-01,7.970579546698266515e-01,8.017795304038767279e-01,8.131096082072557518e-01,8.131096082072557518e-01,8.795692141225879279e-01,9.182815433214741585e-01,9.453085801048972669e-01,9.517973856209150929e-01,9.482142857142857872e-01,9.805555555555555136e-01,nan,nan,nan,nan
