1.000000000000000000e+02,3.162277660168379256e+01,1.000000000000000000e+01,3.162277660168379967e+00,1.000000000000000000e+00,3.162277660168379967e-01,1.000000000000000194e-01,3.162277660168379828e-02,1.000000000000000194e-02,3.162277660168380262e-03,1.000000000000000238e-03,3.162277660168379937e-04,1.000000000000000319e-04,3.162277660168380208e-05,1.000000000000000421e-05
5.175544980644628534e-01,7.117438346374743707e-01,7.510463639557414250e-01,7.641156371426385263e-01,7.661703407322850712e-01,7.627869775889608572e-01,7.611312902417981530e-01,7.604917075243547986e-01,7.603394279350764728e-01,7.603326137306665178e-01,7.602747321616109000e-01,7.602727176652940289e-01,7.600351015761934725e-01,7.601361488367940344e-01,7.601281776497031961e-01
